fifa_version,short_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,club_name,nationality_name
24.0,A. Batalla,GK,76,,,,,,,San Lorenzo,Argentina
24.0,M. Matviienko,"CB, LB",76,77.0,48.0,67.0,69.0,77.0,74.0,Shakhtar Donetsk,Ukraine
24.0,Á. Montero,GK,76,,,,,,,Millonarios,Colombia
24.0,S. Serdar,CM,76,68.0,71.0,71.0,79.0,73.0,77.0,Hellas Verona,Germany
24.0,M. Diakhaby,"CB, CDM",76,55.0,39.0,55.0,59.0,77.0,76.0,Valencia,Guinea
24.0,J. Justin,"LB, RB",76,79.0,50.0,70.0,73.0,73.0,69.0,Leicester City,England
24.0,K. Nakamura,GK,76,,,,,,,Portimonense,Japan
24.0,W. Faes,CB,76,53.0,39.0,55.0,59.0,77.0,77.0,Leicester City,Belgium
24.0,R. Nicolaisen,CB,76,47.0,41.0,57.0,60.0,76.0,80.0,Toulouse,Denmark
24.0,I. Sarr,"RM, LM, RW",76,94.0,76.0,66.0,79.0,22.0,68.0,Olympique de Marseille,Senegal
24.0,C. Rodríguez,"CAM, CM",76,77.0,67.0,73.0,78.0,66.0,68.0,,Mexico
24.0,R. Koch,"CB, CDM",76,61.0,38.0,60.0,64.0,78.0,74.0,Eintracht Frankfurt,Germany
24.0,K. Dewsbury-Hall,"CM, CDM",76,66.0,66.0,75.0,76.0,68.0,75.0,Leicester City,England
24.0,K. Wagner,"LB, LWB",76,78.0,48.0,69.0,70.0,73.0,80.0,Philadelphia Union,Germany
24.0,Carles Pérez,"RM, CAM",76,80.0,74.0,70.0,80.0,37.0,63.0,Celta de Vigo,Spain
24.0,D. Ljubičić,"RM, CDM, CM",76,76.0,70.0,71.0,75.0,72.0,78.0,FC Köln,Austria
24.0,D. Rossi,"LM, CF",76,88.0,71.0,70.0,76.0,34.0,55.0,Columbus Crew,Uruguay
24.0,Y. Sugawara,"RB, RW",76,82.0,53.0,74.0,72.0,70.0,73.0,AZ Alkmaar,Japan
24.0,A. Bayındır,GK,76,,,,,,,Manchester United,Turkey
24.0,Puado,"LM, RM, ST",76,83.0,74.0,68.0,76.0,51.0,76.0,Espanyol,Spain
24.0,R. Zerrouki,"CM, CDM",76,68.0,65.0,73.0,76.0,70.0,81.0,Feyenoord,Algeria
24.0,H. Boudaoui,"CM, RM, CDM",76,75.0,65.0,73.0,77.0,74.0,75.0,Nice,Algeria
24.0,A. Alvarado,"LM, LW",76,86.0,71.0,70.0,78.0,55.0,70.0,LDU Quito,Ecuador
24.0,J. Kuchta,ST,76,79.0,74.0,65.0,72.0,35.0,82.0,Sparta Praha,Czech Republic
24.0,W. Falcone,GK,76,,,,,,,Lecce,Italy
24.0,J. Staněk,GK,76,,,,,,,Viktoria Plzeň,Czech Republic
24.0,R. Zentner,GK,76,,,,,,,FSV Mainz 05,Germany
24.0,Z. Çelik,"RWB, RM, RB",76,75.0,59.0,69.0,70.0,73.0,78.0,Roma,Turkey
24.0,S. Mavididi,"LW, ST",76,87.0,75.0,69.0,76.0,28.0,69.0,Leicester City,England
24.0,S. Spierings,"CDM, CM",76,56.0,66.0,68.0,70.0,76.0,75.0,Lens,Netherlands
24.0,K. Walker-Peters,"RB, LB",76,75.0,43.0,66.0,73.0,73.0,70.0,Southampton,England
24.0,J. Cullen,"CDM, CM",76,68.0,56.0,74.0,73.0,73.0,70.0,Burnley,Republic of Ireland
24.0,H. Cuypers,ST,76,74.0,76.0,67.0,69.0,44.0,76.0,Gent,Belgium
24.0,A. Laïdouni,"CDM, CM",76,71.0,60.0,67.0,74.0,70.0,79.0,FC Union Berlin,Tunisia
24.0,J. Mæhle,"LB, LW, RW",76,83.0,57.0,69.0,71.0,70.0,77.0,VfL Wolfsburg,Denmark
24.0,Toni Martínez,ST,76,69.0,76.0,60.0,72.0,24.0,79.0,Porto,Spain
24.0,M. Senesi,CB,76,59.0,42.0,69.0,72.0,76.0,75.0,AFC Bournemouth,Argentina
24.0,A. Caci,"LWB, CB, LM",76,69.0,52.0,71.0,70.0,76.0,73.0,FSV Mainz 05,France
24.0,O. Alderete,CB,76,63.0,56.0,58.0,64.0,78.0,77.0,Getafe,Paraguay
24.0,Z. Sanusi,LB,76,93.0,37.0,55.0,63.0,73.0,72.0,Porto,Nigeria
24.0,M. Braida,"LWB, LW, RW",76,81.0,69.0,69.0,75.0,72.0,72.0,San Lorenzo,Argentina
24.0,M. Dupé,GK,76,,,,,,,Anderlecht,France
24.0,H. Reed,"CDM, CM",76,68.0,60.0,72.0,71.0,72.0,75.0,Fulham,England
24.0,M. Dembélé,ST,76,71.0,75.0,62.0,72.0,30.0,79.0,Al Ettifaq,France
24.0,A. Djiku,CB,76,66.0,43.0,66.0,67.0,76.0,80.0,Fenerbahçe,Ghana
24.0,C. Akpom,"ST, CAM",76,81.0,75.0,58.0,72.0,31.0,76.0,Ajax,England
24.0,M. Cornet,"LM, CF",76,85.0,75.0,70.0,76.0,67.0,72.0,West Ham United,Côte d'Ivoire
24.0,K. Tete,RB,76,75.0,47.0,68.0,69.0,75.0,76.0,Fulham,Netherlands
24.0,A. Noppert,GK,76,,,,,,,SC Heerenveen,Netherlands
24.0,M. Targett,LB,76,66.0,47.0,72.0,72.0,75.0,68.0,Newcastle United,England
24.0,E. Bailly,CB,76,68.0,42.0,59.0,66.0,76.0,72.0,Beşiktaş,Côte d'Ivoire
24.0,K. Iheanacho,ST,76,72.0,77.0,71.0,78.0,38.0,71.0,Leicester City,Nigeria
24.0,J. Laporte,CB,76,37.0,29.0,46.0,51.0,77.0,83.0,Lorient,France
24.0,R. Holding,CB,76,53.0,34.0,61.0,65.0,78.0,73.0,Crystal Palace,England
24.0,F. Grillitsch,"CDM, CB",76,64.0,60.0,76.0,75.0,73.0,66.0,TSG Hoffenheim,Austria
24.0,A. Robinson,"LB, LWB",76,87.0,45.0,68.0,76.0,70.0,76.0,Fulham,United States
24.0,J. Harrison,"LM, RM",76,80.0,70.0,70.0,79.0,49.0,69.0,Everton,England
24.0,A. Harit,"LM, CF",76,80.0,62.0,72.0,82.0,40.0,48.0,Olympique de Marseille,Morocco
24.0,Odriozola,RB,76,80.0,55.0,69.0,74.0,72.0,65.0,Real Sociedad,Spain
24.0,R. Sallai,"RM, CF, CAM",76,73.0,70.0,71.0,78.0,37.0,69.0,SC Freiburg,Hungary
24.0,V. Rosier,RB,76,84.0,52.0,65.0,75.0,72.0,76.0,Beşiktaş,France
24.0,R. Marin,"CM, CDM",76,71.0,74.0,77.0,75.0,69.0,73.0,Empoli,Romania
24.0,Eric Curbelo,"CB, RB",76,84.0,38.0,66.0,67.0,76.0,81.0,Las Palmas,Spain
24.0,D. Gazdag,"CAM, CM",76,77.0,74.0,68.0,77.0,54.0,68.0,Philadelphia Union,Hungary
24.0,Gorosabel,RB,76,74.0,46.0,70.0,72.0,74.0,67.0,Deportivo Alavés,Spain
24.0,Aguado,"CM, CAM, CDM",76,74.0,70.0,74.0,75.0,65.0,60.0,Espanyol,Spain
24.0,I. Baba,"CM, CDM",76,61.0,66.0,68.0,69.0,72.0,77.0,Almería,Ghana
24.0,K. Despodov,"RM, ST, LM",76,89.0,77.0,71.0,75.0,29.0,66.0,PAOK,Bulgaria
24.0,Santi Cazorla,"CM, CAM, LM",76,61.0,74.0,79.0,80.0,66.0,59.0,Real Oviedo,Spain
24.0,A. Young,"LB, RB, LM",76,65.0,66.0,77.0,75.0,76.0,71.0,Everton,England
24.0,A. Guardado,CDM,76,59.0,68.0,79.0,78.0,71.0,67.0,Real Betis,Mexico
24.0,F. Forster,GK,76,,,,,,,Tottenham Hotspur,England
24.0,D. Wass,"RB, CM",76,71.0,75.0,78.0,75.0,73.0,75.0,Brøndby,Denmark
24.0,K. Gameiro,ST,76,79.0,77.0,73.0,75.0,41.0,65.0,Strasbourg,France
24.0,A. Lallana,"CAM, CM, CDM",76,56.0,70.0,77.0,77.0,63.0,61.0,Brighton & Hove Albion,England
24.0,N. Amrabat,"RM, RW, LM",76,78.0,70.0,74.0,77.0,55.0,86.0,AEK Athens,Morocco
24.0,M. Kruse,"CF, CAM",76,51.0,80.0,80.0,79.0,39.0,61.0,Paderborn,Germany
24.0,A. Ogbonna,CB,76,40.0,40.0,59.0,59.0,79.0,67.0,West Ham United,Italy
24.0,D. Welbeck,ST,76,68.0,73.0,70.0,76.0,42.0,71.0,Brighton & Hove Albion,England
24.0,P. van Aanholt,LB,76,84.0,67.0,70.0,75.0,70.0,74.0,PSV,Netherlands
24.0,S. Nzonzi,"CDM, CM",76,37.0,56.0,69.0,67.0,75.0,82.0,Konyaspor,France
24.0,M. Lanzini,"CAM, LM",76,65.0,73.0,77.0,79.0,41.0,49.0,River Plate,Argentina
24.0,F. Caputo,ST,76,74.0,77.0,62.0,76.0,30.0,64.0,Empoli,Italy
24.0,R. Bürki,GK,76,,,,,,,Saint Louis City,Switzerland
24.0,Aridane,CB,76,47.0,36.0,54.0,54.0,76.0,84.0,Rayo Vallecano,Spain
24.0,S. Zuber,"ST, LM",76,77.0,74.0,74.0,75.0,65.0,76.0,AEK Athens,Switzerland
24.0,Rubén Pérez,"CDM, CM",76,50.0,63.0,70.0,66.0,72.0,74.0,Panathinaikos,Spain
24.0,M. Hitz,GK,76,,,,,,,Basel,Switzerland
24.0,M. Rits,CM,76,78.0,72.0,74.0,74.0,73.0,75.0,Anderlecht,Belgium
24.0,Ai Kesen,"LW, ST",76,82.0,78.0,73.0,78.0,48.0,79.0,Chengdu Rongcheng,China PR
24.0,K. Vogt,CB,76,69.0,57.0,72.0,68.0,76.0,76.0,TSG Hoffenheim,Germany
24.0,Paulo Victor,GK,76,,,,,,,Al Ettifaq,Brazil
24.0,G. Pezzella,CB,76,53.0,49.0,49.0,56.0,77.0,74.0,Real Betis,Argentina
24.0,Willian José,ST,76,63.0,77.0,65.0,71.0,39.0,80.0,Real Betis,Brazil
24.0,M. Faraoni,"RWB, RM, RB",76,76.0,72.0,74.0,75.0,70.0,72.0,Hellas Verona,Italy
24.0,D. Pabón,"RM, RW, CAM",76,81.0,79.0,74.0,73.0,38.0,69.0,Atlético Nacional,Colombia
24.0,N. Lodeiro,"CAM, CM",76,65.0,72.0,78.0,79.0,49.0,69.0,Seattle Sounders,Uruguay
24.0,J. Svensson,RB,76,80.0,60.0,70.0,74.0,72.0,79.0,Adana Demirspor,Norway
24.0,C. Bakambu,ST,76,81.0,77.0,66.0,73.0,36.0,63.0,Galatasaray,Congo DR
24.0,N. Höfler,"CDM, CM",76,57.0,47.0,66.0,68.0,77.0,76.0,SC Freiburg,Germany
24.0,M. Ozdoev,"CM, CDM",76,73.0,72.0,74.0,75.0,72.0,75.0,PAOK,Russia
24.0,M. Bizot,GK,76,,,,,,,Brest,Netherlands
24.0,Cristian Tello,"LW, CAM",76,89.0,72.0,74.0,76.0,47.0,61.0,Al Fateh,Spain
24.0,B. Lecomte,GK,76,,,,,,,Montpellier,France
24.0,J. Schlupp,"CDM, CM",76,82.0,71.0,70.0,76.0,74.0,75.0,Crystal Palace,Ghana
24.0,R. Saponara,"LM, LW, CF",76,68.0,71.0,78.0,79.0,41.0,59.0,Hellas Verona,Italy
24.0,A. Mandi,"CB, RB",76,60.0,46.0,71.0,67.0,77.0,72.0,Villarreal,Algeria
24.0,M. Haïdara,"LWB, CB",76,77.0,58.0,64.0,72.0,74.0,79.0,Lens,Mali
24.0,C. Coady,CB,76,46.0,57.0,76.0,66.0,79.0,71.0,Leicester City,England
24.0,T. Meunier,"RB, RM",76,68.0,74.0,72.0,71.0,74.0,82.0,Borussia Dortmund,Belgium
24.0,J. Roussillon,"LWB, LM",76,82.0,65.0,69.0,76.0,71.0,73.0,FC Union Berlin,France
24.0,W. Boly,CB,76,53.0,36.0,60.0,58.0,76.0,77.0,Nottingham Forest,Côte d'Ivoire
24.0,D. Klaassen,"CM, CAM",76,61.0,78.0,72.0,72.0,71.0,77.0,Inter,Netherlands
24.0,B. De Cordova-Reid,"RM, LM",76,75.0,72.0,71.0,77.0,59.0,65.0,Fulham,Jamaica
24.0,J. Brooks,CB,76,56.0,40.0,57.0,61.0,77.0,76.0,TSG Hoffenheim,United States
24.0,Roque Mesa,"CM, CDM",76,66.0,68.0,76.0,75.0,69.0,79.0,Sporting Gijón,Spain
24.0,R. Jiménez,ST,76,66.0,77.0,75.0,74.0,45.0,78.0,Fulham,Mexico
24.0,F. Fajr,"CM, RM, CDM",76,59.0,72.0,79.0,76.0,65.0,69.0,Al Wahda,Morocco
24.0,Ruiz de Galarreta,"CM, CDM",76,67.0,62.0,71.0,73.0,71.0,70.0,Athletic Club,Spain
24.0,Alberto Moreno,"LB, LM",76,79.0,69.0,73.0,76.0,71.0,68.0,Villarreal,Spain
24.0,João Paulo,"CM, CDM",76,70.0,69.0,77.0,75.0,71.0,74.0,Seattle Sounders,Brazil
24.0,M. De Sciglio,"RB, RM, LB",76,66.0,46.0,70.0,74.0,76.0,69.0,Juventus,Italy
24.0,S. Johnstone,GK,76,,,,,,,Crystal Palace,England
24.0,J. Murphy,"RW, LW",76,83.0,68.0,70.0,78.0,62.0,64.0,Newcastle United,England
24.0,Patric,CB,76,68.0,53.0,69.0,71.0,77.0,73.0,Lazio,Spain
24.0,M. Stevanović,"RM, RW",76,80.0,68.0,75.0,75.0,39.0,69.0,Servette,Bosnia and Herzegovina
24.0,Pablo Marí,CB,76,59.0,40.0,51.0,54.0,77.0,75.0,Monza,Spain
24.0,F. Vázquez,"CAM, CF",76,46.0,78.0,77.0,77.0,58.0,76.0,Cremonese,Argentina
24.0,Y. Poulsen,ST,76,74.0,71.0,67.0,73.0,56.0,81.0,RB Leipzig,Denmark
24.0,Willian Arão,"CDM, CM",76,67.0,62.0,67.0,68.0,76.0,82.0,Panathinaikos,Brazil
24.0,P. Mantalos,"CAM, LM, CM",76,73.0,69.0,78.0,77.0,55.0,64.0,AEK Athens,Greece
24.0,A. Bakasetas,"CM, CAM",76,66.0,78.0,77.0,76.0,59.0,76.0,Trabzonspor,Greece
24.0,J. Gastien,"CDM, CM",76,42.0,63.0,68.0,71.0,72.0,75.0,Clermont,France
24.0,R. Gauld,"CF, CAM",76,84.0,66.0,76.0,82.0,51.0,51.0,Vancouver Whitecaps,Scotland
24.0,C. Goodwin,"LM, RM",76,84.0,74.0,74.0,72.0,59.0,76.0,Al Wahda,Australia
24.0,J. Nsame,ST,76,67.0,77.0,54.0,71.0,27.0,80.0,Young Boys,Cameroon
24.0,A. Brignoli,GK,76,,,,,,,Panathinaikos,Italy
24.0,Jonny,"LB, LWB, RWB",76,68.0,54.0,69.0,74.0,75.0,67.0,Wolverhampton Wanderers,Spain
24.0,R. Steffen,"RM, LM",76,86.0,71.0,71.0,78.0,53.0,66.0,Lugano,Switzerland
24.0,K. Mbabu,RB,76,84.0,51.0,67.0,71.0,72.0,80.0,FC Augsburg,Switzerland
24.0,M. Halstenberg,"CB, LWB",76,64.0,66.0,74.0,72.0,76.0,78.0,Hannover 96,Germany
24.0,C. Nielsen,"CM, CDM",76,71.0,71.0,76.0,74.0,73.0,79.0,Club Brugge,Denmark
24.0,E. Hysaj,"LB, RB",76,75.0,51.0,66.0,73.0,73.0,70.0,Lazio,Albania
24.0,M. Sanson,"CM, CAM",76,67.0,73.0,77.0,76.0,70.0,70.0,Nice,France
24.0,A. Maxim,"CAM, CM, LM",76,69.0,76.0,77.0,79.0,32.0,60.0,Gaziantep F.K.,Romania
24.0,S. Boufal,"CF, LM, ST",76,79.0,71.0,75.0,82.0,30.0,57.0,,Morocco
24.0,R. Khedira,"CDM, CB",76,60.0,43.0,58.0,61.0,79.0,83.0,FC Union Berlin,Germany
24.0,D. Lazović,"LM, CF",76,77.0,72.0,73.0,77.0,64.0,62.0,Hellas Verona,Serbia
24.0,B. Mechele,CB,76,55.0,39.0,51.0,53.0,80.0,76.0,Club Brugge,Belgium
24.0,Medrán,"CM, CDM",76,57.0,71.0,78.0,77.0,63.0,66.0,Al Taawon,Spain
24.0,A. Masuaku,"LB, LWB",76,79.0,61.0,73.0,79.0,70.0,79.0,Beşiktaş,Congo DR
24.0,W. Zimmerman,CB,76,56.0,50.0,55.0,56.0,74.0,84.0,Nashville SC,United States
24.0,L. Augustinsson,"LB, LM, LWB",76,61.0,62.0,76.0,73.0,75.0,66.0,Anderlecht,Sweden
24.0,L. Abergel,"CDM, CM",76,66.0,50.0,69.0,73.0,72.0,75.0,Lorient,France
24.0,F. Tait,CM,76,68.0,71.0,75.0,77.0,67.0,67.0,Samsunspor,France
24.0,A. Iwobi,"RM, CM",76,74.0,64.0,73.0,78.0,56.0,74.0,Fulham,Nigeria
24.0,Helton Leite,GK,76,,,,,,,Antalyaspor,Brazil
24.0,Adama Traoré,"RW, RM, ST",76,93.0,65.0,66.0,83.0,39.0,81.0,Fulham,Spain
24.0,F. Fabra,LB,76,81.0,68.0,74.0,78.0,70.0,76.0,Boca Juniors,Colombia
24.0,P. Díaz,CB,76,74.0,57.0,69.0,70.0,74.0,81.0,River Plate,Chile
24.0,L. Villalba,CB,76,82.0,58.0,70.0,73.0,77.0,75.0,Argentinos Juniors,Argentina
24.0,J. Burrai,GK,76,,,,,,,Barcelona Guayaquil,Argentina
24.0,M. Casco,"RB, LB",76,83.0,68.0,75.0,78.0,69.0,79.0,River Plate,Argentina
24.0,L. Faravelli,"CM, CDM",76,81.0,75.0,72.0,75.0,73.0,70.0,Independiente del Valle,Argentina
24.0,G. Herrera,GK,76,,,,,,,Talleres Córdoba,Argentina
24.0,S. Widmer,"RWB, RM, CB",76,77.0,62.0,71.0,73.0,71.0,78.0,FSV Mainz 05,Switzerland
24.0,Dani García,CM,76,38.0,63.0,71.0,70.0,76.0,82.0,Athletic Club,Spain
24.0,Danilo,LB,76,72.0,59.0,67.0,78.0,74.0,70.0,VfL Bochum 1848,Brazil
24.0,Wendell,LB,76,79.0,54.0,71.0,77.0,70.0,71.0,Porto,Brazil
24.0,C. Arango,"ST, CAM",76,75.0,75.0,64.0,76.0,35.0,74.0,Real Salt Lake,Colombia
24.0,B. Meling,LB,76,81.0,55.0,71.0,75.0,70.0,66.0,København,Norway
24.0,Carlos Júnior,"RW, ST",76,81.0,76.0,65.0,78.0,45.0,73.0,Al Shabab,Brazil
24.0,N. Figal,"CB, RB",76,73.0,44.0,63.0,68.0,75.0,80.0,Boca Juniors,Argentina
24.0,Embarba,"LM, RM",76,76.0,75.0,75.0,75.0,43.0,69.0,Almería,Spain
24.0,Ó. Romero,"CM, CAM, RW",76,74.0,69.0,77.0,79.0,65.0,66.0,Pendikspor,Paraguay
24.0,J. Sornoza,"CAM, CF",76,74.0,75.0,76.0,77.0,41.0,51.0,Independiente del Valle,Ecuador
24.0,A. Živković,"RW, LW",76,80.0,73.0,73.0,80.0,55.0,60.0,PAOK,Serbia
24.0,D. Machado,"LWB, LB",76,82.0,63.0,68.0,75.0,68.0,72.0,Lens,Colombia
24.0,F. Honorat,"RM, LM",76,79.0,75.0,71.0,76.0,47.0,60.0,Borussia Mönchengladbach,France
24.0,R. Borré,ST,76,76.0,75.0,74.0,77.0,45.0,76.0,Werder Bremen,Colombia
24.0,S. Ingason,CB,76,63.0,53.0,58.0,58.0,77.0,77.0,Midtjylland,Iceland
24.0,D. Dibusz,GK,76,,,,,,,Ferencváros,Hungary
24.0,R. Aguilar,RB,76,73.0,53.0,70.0,75.0,72.0,76.0,Lens,France
24.0,K. Toko Ekambi,"LM, LW, ST",76,82.0,77.0,71.0,76.0,24.0,69.0,Abha,Cameroon
24.0,Fábio Martins,"LM, CF",76,76.0,73.0,71.0,81.0,46.0,69.0,Al Khaleej,Portugal
24.0,R. Kent,"LW, CF",76,89.0,68.0,72.0,81.0,42.0,64.0,Fenerbahçe,England
24.0,Trezeguet,"LW, LM",76,77.0,74.0,73.0,78.0,36.0,67.0,Trabzonspor,Egypt
24.0,Hwang Hee Chan,"LM, ST",76,81.0,75.0,70.0,77.0,39.0,72.0,Wolverhampton Wanderers,Korea Republic
24.0,B. Nieuwkoop,RB,76,72.0,62.0,71.0,70.0,73.0,77.0,Feyenoord,Netherlands
24.0,A. Fulgini,"LW, CM, CAM",76,71.0,70.0,76.0,79.0,69.0,74.0,Lens,France
24.0,F. Guilbert,RWB,76,72.0,47.0,68.0,71.0,73.0,75.0,Strasbourg,France
24.0,L. Haraslín,"LW, RW, LM",76,80.0,71.0,71.0,80.0,40.0,59.0,Sparta Praha,Slovakia
24.0,G. Prömel,"CM, CDM",76,67.0,71.0,69.0,74.0,75.0,81.0,TSG Hoffenheim,Germany
24.0,K. Onisiwo,"ST, CF",76,78.0,73.0,64.0,73.0,51.0,84.0,FSV Mainz 05,Austria
24.0,M. Rashica,"RM, LM",76,81.0,75.0,71.0,77.0,50.0,73.0,Beşiktaş,Kosovo
24.0,M. Jensen,CM,76,62.0,64.0,77.0,74.0,69.0,73.0,Brentford,Denmark
24.0,P. Lees-Melou,"CM, CDM, CAM",76,62.0,72.0,77.0,75.0,69.0,75.0,Brest,France
24.0,Lúcio Corteijo,RB,76,77.0,45.0,66.0,64.0,74.0,73.0,América Mineiro,Brazil
24.0,Antonaldinho,CB,76,68.0,36.0,56.0,60.0,79.0,80.0,Atlético Mineiro,Brazil
24.0,Cris Laranjeiros,CB,76,70.0,54.0,61.0,64.0,75.0,82.0,Athletico Paranaense,Brazil
24.0,Fred Aníbão,GK,76,,,,,,,Athletico Paranaense,Brazil
24.0,Pierrino Faria,GK,76,,,,,,,Santos,Brazil
24.0,Nicolás Filhei,"CM, CAM, CDM",76,72.0,69.0,76.0,76.0,57.0,45.0,Palmeiras,Brazil
24.0,Rubem Esteiro,"RM, CM",76,76.0,65.0,73.0,76.0,54.0,61.0,Palmeiras,Brazil
24.0,David Seijalbo,CDM,76,65.0,53.0,63.0,63.0,74.0,82.0,Atlético Mineiro,Brazil
24.0,Jairzinho Aníbal,"CDM, CM",76,67.0,62.0,66.0,65.0,74.0,78.0,Bragantino,Brazil
24.0,Simão Acunha,"CAM, CF, RW",76,77.0,68.0,77.0,77.0,36.0,62.0,Atlético Mineiro,Brazil
24.0,Adilson Edrada,CAM,76,77.0,71.0,70.0,80.0,32.0,55.0,Santos,Brazil
24.0,Rafael Cachoira,"CB, CDM",76,53.0,40.0,58.0,59.0,77.0,78.0,Bragantino,Brazil
24.0,M. Gaćinović,"LM, RM",76,78.0,67.0,73.0,80.0,63.0,67.0,AEK Athens,Serbia
24.0,F. Zampedri,ST,76,63.0,79.0,56.0,70.0,29.0,78.0,Universidad Católica,Argentina
24.0,A. Afif,"LM, CF, CAM",76,87.0,72.0,71.0,77.0,32.0,54.0,,Qatar
24.0,Luan Peres,"CB, LB",76,73.0,43.0,67.0,68.0,77.0,76.0,Fenerbahçe,Brazil
24.0,C. Fassnacht,"RM, CM",76,82.0,70.0,70.0,75.0,37.0,72.0,Norwich City,Switzerland
24.0,Davidson,"LW, ST",76,82.0,74.0,70.0,80.0,41.0,73.0,Wuhan Three Towns,Brazil
24.0,Nacho Vidal,"RB, RWB",76,75.0,56.0,69.0,70.0,73.0,65.0,Osasuna,Spain
24.0,A. Boupendza,"LM, LW, ST",76,86.0,78.0,67.0,80.0,27.0,74.0,Cincinnati,Gabon
24.0,Aitor Ruibal,"RB, RM, LM",76,84.0,72.0,70.0,75.0,72.0,68.0,Real Betis,Spain
24.0,Óscar Valentín,CDM,76,65.0,47.0,65.0,64.0,75.0,76.0,Rayo Vallecano,Spain
24.0,Chiquinho,"CM, CAM",76,74.0,71.0,77.0,76.0,60.0,69.0,Benfica,Portugal
24.0,V. Buyalskyi,"CM, CAM",76,75.0,69.0,72.0,79.0,69.0,55.0,Dynamo Kyiv,Ukraine
24.0,P. Ševčík,"CM, RM, CDM",76,73.0,71.0,77.0,78.0,69.0,73.0,Slavia Praha,Czech Republic
24.0,S. Rahimi,LM,76,85.0,73.0,71.0,75.0,38.0,66.0,Al Ain,Morocco
24.0,Alejandro Garnacho,"LW, LM",75,84.0,69.0,65.0,77.0,33.0,58.0,Manchester United,Argentina
24.0,F. Miretti,"CM, CAM",75,77.0,60.0,75.0,78.0,66.0,72.0,Juventus,Italy
24.0,W. Zaïre-Emery,"CM, CDM",75,75.0,62.0,72.0,76.0,72.0,71.0,Paris Saint Germain,France
24.0,R. Cherki,"CAM, LW, RW",75,69.0,67.0,72.0,83.0,21.0,61.0,Olympique Lyonnais,France
24.0,A. Zakharyan,"LW, RW, CAM",75,80.0,70.0,77.0,74.0,53.0,60.0,Real Sociedad,Russia
24.0,G. Scalvini,CB,75,55.0,31.0,51.0,55.0,78.0,71.0,Atalanta,Italy
24.0,J. Bakayoko,RW,75,86.0,66.0,66.0,78.0,30.0,63.0,PSV,Belgium
24.0,F. Chaïbi,"LM, CM",75,73.0,67.0,73.0,73.0,68.0,71.0,Eintracht Frankfurt,Algeria
24.0,M. Vandevoordt,GK,75,,,,,,,Genk,Belgium
24.0,E. Loiodice,"CM, CDM",75,66.0,64.0,70.0,77.0,69.0,67.0,Las Palmas,France
24.0,M. Greenwood,"RM, ST",75,82.0,78.0,70.0,77.0,39.0,60.0,Getafe,England
24.0,M. Mudryk,"LW, LM",75,91.0,66.0,68.0,79.0,44.0,58.0,Chelsea,Ukraine
24.0,Sergio Camello,ST,75,70.0,76.0,66.0,77.0,28.0,57.0,Rayo Vallecano,Spain
24.0,F. Farías,"CAM, CF",75,86.0,72.0,68.0,83.0,39.0,70.0,Inter Miami,Argentina
24.0,B. Verbruggen,GK,75,,,,,,,Brighton & Hove Albion,Netherlands
24.0,Gabriel Veron,"RM, LM",75,86.0,67.0,68.0,79.0,28.0,52.0,Porto,Brazil
24.0,H. Sudakov,"CAM, CM",75,75.0,72.0,71.0,74.0,52.0,64.0,Shakhtar Donetsk,Ukraine
24.0,B. Šeško,ST,75,81.0,74.0,60.0,73.0,42.0,77.0,RB Leipzig,Slovenia
24.0,M. Kerkez,LB,75,82.0,53.0,66.0,73.0,69.0,74.0,AFC Bournemouth,Hungary
24.0,Filipe Relvas,"CB, LB, CM",75,66.0,41.0,63.0,60.0,76.0,76.0,Portimonense,Portugal
24.0,Moleiro,"LM, CM, CAM",75,79.0,65.0,71.0,78.0,46.0,61.0,Las Palmas,Spain
24.0,A. Veliz,ST,75,71.0,74.0,54.0,70.0,25.0,73.0,Tottenham Hotspur,Argentina
24.0,O. Diomande,CB,75,70.0,26.0,52.0,70.0,74.0,77.0,Sporting CP,Côte d'Ivoire
24.0,Lázaro,"LM, RM, ST",75,79.0,71.0,69.0,75.0,43.0,61.0,Almería,Brazil
24.0,N. Raskin,"CM, CDM",75,70.0,63.0,73.0,77.0,71.0,75.0,Rangers,Belgium
24.0,A. Gordon,"LW, RW, LM",75,88.0,69.0,72.0,75.0,37.0,62.0,Newcastle United,England
24.0,P. De la Vega,"RM, LM",75,82.0,73.0,69.0,75.0,50.0,72.0,Lanús,Argentina
24.0,Barrenetxea,"LW, RW, LM",75,78.0,71.0,65.0,80.0,24.0,46.0,Real Sociedad,Spain
24.0,T. Dallinga,ST,75,73.0,75.0,63.0,69.0,27.0,66.0,Toulouse,Netherlands
24.0,A. Velasco,"LM, LW, CAM",75,83.0,68.0,71.0,80.0,52.0,61.0,Dallas,Argentina
24.0,J. Kamiński,"LW, LB",75,85.0,67.0,67.0,78.0,47.0,58.0,VfL Wolfsburg,Poland
24.0,A. Bondarenko,"CAM, CDM",75,75.0,70.0,66.0,76.0,61.0,62.0,Shakhtar Donetsk,Ukraine
24.0,P. Solari,"RM, ST, LM",75,86.0,73.0,67.0,75.0,26.0,68.0,River Plate,Argentina
24.0,Víctor Chust,CB,75,68.0,30.0,52.0,54.0,76.0,67.0,Cádiz,Spain
24.0,C. Medina,CM,75,75.0,64.0,72.0,79.0,69.0,68.0,Boca Juniors,Argentina
